"동별","독거노인별","성별","항목","단위","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년",
"개포2동","저소득노인","계","독거노인현황(성별)","","","10","9","6","53","6","10","6","5","12","25",
"개포2동","저소득노인","남","독거노인현황(성별)","","","3","2","1","16","2","3","3","2","5","8",
"개포2동","저소득노인","여","독거노인현황(성별)","","","7","7","5","37","4","7","3","3","7","17",
"개포2동","일   반","계","독거노인현황(성별)","","","421","378","273","213","333","337","446","590","682","706",
"개포2동","일   반","남","독거노인현황(성별)","","","95","86","70","52","80","82","121","151","196","192",
"개포2동","일   반","여","독거노인현황(성별)","","","326","292","203","161","253","255","325","439","486","514",
"송파구","합계","계","독거노인현황(성별)","","11300","11608","12081","13554","14410","15717","17340","18741","25246","25889","22066",
"송파구","합계","남","독거노인현황(성별)","","3384","3472","3590","4254","4837","5307","5607","6124","8458","8825","7277",
"송파구","합계","여","독거노인현황(성별)","","7916","8136","8491","9300","9573","10410","11733","12617","16788","17064","14789",
"송파구","국민기초생활보장 수급권자","계","독거노인현황(성별)","","1364","1480","1634","1833","2312","2827","3497","4186","4667","5154","5708",
"송파구","국민기초생활보장 수급권자","남","독거노인현황(성별)","","394","441","535","620","792","987","1230","1504","1744","1988","2239",
"송파구","국민기초생활보장 수급권자","여","독거노인현황(성별)","","970","1039","1099","1213","1520","1840","2267","2682","2923","3166","3469",
"송파구","저소득노인","계","독거노인현황(성별)","","586","584","603","686","669","696","437","383","288","287","269",
"송파구","저소득노인","남","독거노인현황(성별)","","156","153","158","226","232","226","118","108","110","126","78",
"송파구","저소득노인","여","독거노인현황(성별)","","430","431","445","460","437","470","319","275","178","161","191",
"송파구","일   반","계","독거노인현황(성별)","","9350","9544","9844","11035","11429","12194","13406","14172","20291","20448","16089",
"송파구","일   반","남","독거노인현황(성별)","","2834","2878","2897","3408","3813","4094","4259","4512","6604","6711","4960",
"송파구","일   반","여","독거노인현황(성별)","","6516","6666","6947","7627","7616","8100","9147","9660","13687","13737","11129",
"풍납1동","합계","계","독거노인현황(성별)","","","457","549","586","616","642","674","702","982","1029","804",
"풍납1동","합계","남","독거노인현황(성별)","","","148","161","189","203","202","204","236","347","374","289",
"풍납1동","합계","여","독거노인현황(성별)","","","309","388","397","413","440","470","466","635","655","515",
"풍납1동","국민기초생활보장 수급권자","계","독거노인현황(성별)","","","70","100","102","127","161","184","189","214","235","245",
"풍납1동","국민기초생활보장 수급권자","남","독거노인현황(성별)","","","3","30","32","40","52","59","61","75","89","92",
"풍납1동","국민기초생활보장 수급권자","여","독거노인현황(성별)","","","67","70","70","87","109","125","128","139","146","153",
"풍납1동","저소득노인","계","독거노인현황(성별)","","","36","32","19","26","17","17","16","10","11","7",
"풍납1동","저소득노인","남","독거노인현황(성별)","","","11","11","4","7","10","7","8","3","5","4",
"풍납1동","저소득노인","여","독거노인현황(성별)","","","25","21","15","19","7","10","8","7","6","3",
"풍납1동","일   반","계","독거노인현황(성별)","","","351","417","465","463","464","473","497","758","783","552",
"풍납1동","일   반","남","독거노인현황(성별)","","","134","120","153","156","140","138","167","269","280","193",
"풍납1동","일   반","여","독거노인현황(성별)","","","217","297","312","307","324","335","330","489","503","359",
"풍납2동","합계","계","독거노인현황(성별)","","","448","484","551","726","640","684","757","985","1002","865",
"풍납2동","합계","남","독거노인현황(성별)","","","107","131","149","553","187","205","234","322","330","283",
"풍납2동","합계","여","독거노인현황(성별)","","","341","353","402","173","453","479","523","663","672","582",
"풍납2동","국민기초생활보장 수급권자","계","독거노인현황(성별)","","","50","73","75","81","130","139","162","164","171","194",
"풍납2동","국민기초생활보장 수급권자","남","독거노인현황(성별)","","","17","31","29","65","43","50","55","60","64","82",
"풍납2동","국민기초생활보장 수급권자","여","독거노인현황(성별)","","","33","42","46","16","87","89","107","104","107","112",
"풍납2동","저소득노인","계","독거노인현황(성별)","","","26","28","28","48","19","15","10","9","13","12",
"풍납2동","저소득노인","남","독거노인현황(성별)","","","5","5","7","24","4","3","1","2","6","2",
"풍납2동","저소득노인","여","독거노인현황(성별)","","","21","23","21","24","15","12","9","7","7","10",
"풍납2동","일   반","계","독거노인현황(성별)","","","372","383","448","597","491","530","585","812","818","659",
"풍납2동","일   반","남","독거노인현황(성별)","","","85","95","113","464","140","152","178","260","260","199",
"풍납2동","일   반","여","독거노인현황(성별)","","","287","288","335","133","351","378","407","552","558","460",
"거여1동","합계","계","독거노인현황(성별)","","","342","371","389","419","487","549","590","832","877","693",
"거여1동","합계","남","독거노인현황(성별)","","","119","127","314","155","183","212","213","311","330","252",
"거여1동","합계","여","독거노인현황(성별)","","","223","244","75","264","304","337","377","521","547","441",
"거여1동","국민기초생활보장 수급권자","계","독거노인현황(성별)","","","75","80","83","133","156","178","189","187","220","247",
"거여1동","국민기초생활보장 수급권자","남","독거노인현황(성별)","","","27","29","57","53","58","70","73","73","86","99",
"거여1동","국민기초생활보장 수급권자","여","독거노인현황(성별)","","","48","51","26","80","98","108","116","114","134","148",
"거여1동","저소득노인","계","독거노인현황(성별)","","","29","31","23","22","31","15","16","18","10","5",
"거여1동","저소득노인","남","독거노인현황(성별)","","","5","8","19","8","7","3","2","6","4","1",
"거여1동","저소득노인","여","독거노인현황(성별)","","","24","23","4","14","24","12","14","12","6","4",
"거여1동","일   반","계","독거노인현황(성별)","","","238","260","283","264","300","356","385","627","647","441",
"거여1동","일   반","남","독거노인현황(성별)","","","87","90","238","94","118","139","138","232","240","152",
"거여1동","일   반","여","독거노인현황(성별)","","","151","170","45","170","182","217","247","395","407","289",
"거여2동","합계","계","독거노인현황(성별)","","","717","637","607","686","956","883","1014","1496","1559","1258",
"거여2동","합계","남","독거노인현황(성별)","","","218","196","182","210","573","281","326","470","505","395",
"거여2동","합계","여","독거노인현황(성별)","","","499","441","425","476","383","602","688","1026","1054","863",
"거여2동","국민기초생활보장 수급권자","계","독거노인현황(성별)","","","123","113","111","174","165","252","284","352","383","411",
"거여2동","국민기초생활보장 수급권자","남","독거노인현황(성별)","","","43","35","35","46","48","69","87","108","126","140",
"거여2동","국민기초생활보장 수급권자","여","독거노인현황(성별)","","","80","78","76","128","117","183","197","244","257","271",
"거여2동","저소득노인","계","독거노인현황(성별)","","","38","48","62","53","49","39","36","16","12","26",
"거여2동","저소득노인","남","독거노인현황(성별)","","","13","15","14","9","8","8","5","8","8","4",
"거여2동","저소득노인","여","독거노인현황(성별)","","","25","33","48","44","41","31","31","8","4","22",
"거여2동","일   반","계","독거노인현황(성별)","","","556","476","434","459","742","592","694","1128","1164","821",
"거여2동","일   반","남","독거노인현황(성별)","","","162","146","133","155","517","204","234","354","371","251",
"거여2동","일   반","여","독거노인현황(성별)","","","394","330","301","304","225","388","460","774","793","570",
