연번,시,구,동,도로명,시도청,경찰서,치안센터명,주소,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명,기준주소
680,경상남도,합천군,용주면,황계폭포로 1151,경남청,합천서,용주치안센터,경남 합천군 용주면 황계폭포로 1151,경남 합천군 용주면 황계폭포로 1151,300850,227281,정좌표,48890460281041918,새주소,경상남도 합천군 용주면 황계폭포로 1151,경상남도 합천군 용주면 용지리 419,502130,48890460000,용주면,48890460280,용주면 용지리,경상남도 합천군 용주면 황계폭포로 1151
681,경상남도,합천군,청덕면,동부로 1707,경남청,합천서,청덕치안센터,경남 합천군 청덕면 동부로 1707,경남 합천군 청덕면 동부로 1707,319376,229356,정좌표,48890390231031518,새주소,경상남도 합천군 청덕면 동부로 1707,경상남도 합천군 청덕면 두곡리 315-5,502530,48890390000,청덕면,48890390230,청덕면 두곡리,경상남도 합천군 청덕면 동부로 1707
682,경상남도,합천군,덕곡면,율지포두길 5,경남청,합천서,덕곡치안센터,경남 합천군 덕곡면 율지포두길 5,경남 합천군 덕곡면 율지포두길 5,322967,235972,정좌표,48890380251028518,새주소,경상남도 합천군 덕곡면 율지포두길 5,경상남도 합천군 덕곡면 율지리 285-12,502480,48890380000,덕곡면,48890380250,덕곡면 율지리,경상남도 합천군 덕곡면 율지포두길 5
683,경상남도,합천군,쌍백면,쌍백중앙로 52,경남청,합천서,쌍백치안센터,경남 합천군 쌍백면 쌍백중앙로 52,경남 합천군 쌍백면 쌍백중앙로 52,303930,216243,정좌표,48890420231053718,새주소,경상남도 합천군 쌍백면 쌍백중앙로 52,경상남도 합천군 쌍백면 평구리 537-6,502180,48890420000,쌍백면,48890420230,쌍백면 평구리,경상남도 합천군 쌍백면 쌍백중앙로 52
684,경상남도,합천군,묘산면,묘산로 167-1,경남청,합천서,묘산치안센터,경남 합천군 묘산면 묘산로 167-1,경남 합천군 묘산면 묘산로 167-1,300702,240377,정좌표,48890320281003818,새주소,경상남도 합천군 묘산면 묘산로 167-1,경상남도 합천군 묘산면 산제리 38-6,502090,48890320000,묘산면,48890320280,묘산면 산제리,경상남도 합천군 묘산면 묘산로 167-1
685,경상남도,합천군,가회면,황매산로 48,경남청,합천서,가회치안센터,경남 합천군 가회면 황매산로 48,경남 합천군 가회면 황매산로 48,293776,215488,정좌표,4889044026104418,새주소,경상남도 합천군 가회면 황매산로 48,경상남도 합천군 가회면 덕촌리 440-6,502260,48890440000,가회면,48890440260,가회면 덕촌리,경상남도 합천군 가회면 황매산로 48
686,경상남도,합천군,가야면,가야산로 1810,경남청,합천서,해인치안센터,경남 합천군 가야면 가야산로 1810,경남 합천군 가야면 가야산로 1810,298308,255234,정좌표,48890330342002118,새주소,경상남도 합천군 가야면 가야산로 1810,경상남도 합천군 가야면 치인리 산 21-1,502000,48890330000,가야면,48890330340,가야면 치인리,경상남도 합천군 가야면 가야산로 1810
687,경상남도,창녕군,장마면,강리길 30,경남청,창녕서,장마치안센터,경남 창녕군 장마면 강리길 30,경남 창녕군 장마면 강리길 30,333700,218599,정좌표,48740390211095618,새주소,경상남도 창녕군 장마면 강리길 30,경상남도 창녕군 장마면 강리 956-4,503410,48740390000,장마면,48740390210,장마면 강리,경상남도 창녕군 장마면 강리길 30
688,경상남도,창녕군,도천면,영산도천로 348,경남청,창녕서,도천치안센터,경남 창녕군 도천면 영산도천로 348,경남 창녕군 도천면 영산도천로 348,337600,216148,정좌표,48740400211103218,새주소,경상남도 창녕군 도천면 영산도천로 348,경상남도 창녕군 도천면 도천리 1032-4,503490,48740400000,도천면,48740400210,도천면 도천리,경상남도 창녕군 도천면 영산도천로 348
689,경상남도,창녕군,길곡면,낙동로 1504,경남청,창녕서,길곡치안센터,경남 창녕군 길곡면 낙동로 1504,경남 창녕군 길곡면 낙동로 1504,342533,210666,정좌표,48740410211052718,새주소,경상남도 창녕군 길곡면 낙동로 1504,경상남도 창녕군 길곡면 증산리 527-1,503630,48740410000,길곡면,48740410210,길곡면 증산리,경상남도 창녕군 길곡면 낙동로 1504
690,경상남도,창녕군,성산면,성산로 249,경남청,창녕서,성산치안센터,경남 창녕군 성산면 성산로 249,경남 창녕군 성산면 성산로 249,335302,237522,정좌표,48740320211013118,새주소,경상남도 창녕군 성산면 성산로 249,경상남도 창녕군 성산면 냉천리 131-2,503130,48740320000,성산면,48740320210,성산면 냉천리,경상남도 창녕군 성산면 성산로 249
691,경상남도,창녕군,대지면,우포2로 977,경남청,창녕서,대지치안센터,경남 창녕군 대지면 우포2로 977,경남 창녕군 대지면 우포2로 977,333040,229388,정좌표,48740360211049818,새주소,경상남도 창녕군 대지면 우포2로 977,경상남도 창녕군 대지면 모산리 498-1,503160,48740360000,대지면,48740360210,대지면 모산리,경상남도 창녕군 대지면 우포2로 977
692,경상남도,창녕군,고암면,창밀로 388,경남청,창녕서,고암치안센터,경남 창녕군 고암면 창밀로 388,경남 창녕군 고암면 창밀로 388,336996,231727,정좌표,48740310261100118,새주소,경상남도 창녕군 고암면 창밀로 388,경상남도 창녕군 고암면 우천리 1001-2,503150,48740310000,고암면,48740310260,고암면 우천리,경상남도 창녕군 고암면 창밀로 388
693,경상남도,고성군,대가면,유흥3길 14,경남청,고성서,대가치안센터,고성군 대가면 유흥3길 14,고성군 대가면 유흥3길 14,318390,169393,정좌표,48820350241073618,새주소,경상남도 고성군 대가면 유흥3길 14,경상남도 고성군 대가면 유흥리 736-16,529280,48820350000,대가면,48820350240,대가면 유흥리,경상남도 고성군 대가면 유흥3길 14
694,경상남도,고성군,삼산면,공룡로 2141-5,경남청,고성서,삼산치안센터,고성군 삼산면 공룡로 2141-5,고성군 삼산면 공룡로 2141-5,316325,160509,정좌표,48820310231026718,새주소,경상남도 고성군 삼산면 공룡로 2141-5,경상남도 고성군 삼산면 미룡리 267-11,529590,48820310000,삼산면,48820310230,삼산면 미룡리,경상남도 고성군 삼산면 공룡로 2141-5
695,경상남도,고성군,마암면,옥천로 233-10,경남청,고성서,마암치안센터,고성군 마암면 옥천로 233-10,고성군 마암면 옥천로 233-10,321974,173669,정좌표,48820410251046218,새주소,경상남도 고성군 마암면 옥천로 233-10,경상남도 고성군 마암면 도전리 462-14,529110,48820410000,마암면,48820410250,마암면 도전리,경상남도 고성군 마암면 옥천로 233-10
696,경상남도,고성군,구만면,영회로 1769,경남청,고성서,구만치안센터,고성군 구만면 영회로 1769,고성군 구만면 영회로 1769,321666,177323,정좌표,48820390211083818,새주소,경상남도 고성군 구만면 영회로 1769,경상남도 고성군 구만면 효락리 838-1,529080,48820390000,구만면,48820390210,구만면 효락리,경상남도 고성군 구만면 영회로 1769
697,경상남도,고성군,하일면,공룡로 1040,경남청,고성서,하일치안센터,고성군 하일면 공룡로 1040,고성군 하일면 공룡로 1040,309369,161024,정좌표,48820320211034818,새주소,경상남도 고성군 하일면 공룡로 1040,경상남도 고성군 하일면 학림리 348-3,529560,48820320000,하일면,48820320210,하일면 학림리,경상남도 고성군 하일면 공룡로 1040
698,경상남도,고성군,개천면,옥천로 1274,경남청,고성서,개천치안센터,고성군 개천면 옥천로 1274,고성군 개천면 옥천로 1274,314731,178436,정좌표,48820380271062718,새주소,경상남도 고성군 개천면 옥천로 1274,경상남도 고성군 개천면 명성리 627-1,529040,48820380000,개천면,48820380270,개천면 명성리,경상남도 고성군 개천면 옥천로 1274
699,경상남도,고성군,영현면,대가로 1677,경남청,고성서,영현치안센터,고성군 영현면 대가로 1677,고성군 영현면 대가로 1677,309929,173446,정좌표,48820360211035518,새주소,경상남도 고성군 영현면 대가로 1677,경상남도 고성군 영현면 침점리 355-1,529060,48820360000,영현면,48820360210,영현면 침점리,경상남도 고성군 영현면 대가로 1677
700,경상남도,하동군,적량면,대티길 1,경남청,하동서,적량치안센터,하동군 적량면 대티길 1,하동군 적량면 대티길 1,270722,176331,정좌표,48850330211006618,새주소,경상남도 하동군 적량면 대티길 1,경상남도 하동군 적량면 관리 66-1,523210,48850330000,적량면,48850330210,적량면 관리,경상남도 하동군 적량면 대티길 1
701,경상남도,하동군,청암면,청학로 668,경남청,하동서,청암치안센터,하동군 청암면 청학로 668,하동군 청암면 청학로 668,272785,184391,정좌표,48850400211056318,새주소,경상남도 하동군 청암면 청학로 668,경상남도 하동군 청암면 평촌리 563,523100,48850400000,청암면,48850400210,청암면 평촌리,경상남도 하동군 청암면 청학로 668
702,경상남도,하동군,북천면,경서대로 2450,경남청,하동서,북천치안센터,하동군 북천면 경서대로 2450,하동군 북천면 경서대로 2450,281349,179835,정좌표,48850390231058818,새주소,경상남도 하동군 북천면 경서대로 2450,경상남도 하동군 북천면 직전리 588-2,523180,48850390000,북천면,48850390230,북천면 직전리,경상남도 하동군 북천면 경서대로 2450
703,경상남도,하동군,양보면,진양로 724,경남청,하동서,양보치안센터,하동군 양보면 진양로 724,하동군 양보면 진양로 724,277121,172252,정좌표,48850380211023818,새주소,경상남도 하동군 양보면 진양로 724,경상남도 하동군 양보면 운암리 238-3,523360,48850380000,양보면,48850380210,양보면 운암리,경상남도 하동군 양보면 진양로 724
704,경상남도,하동군,고전면,하동읍성로 333,경남청,하동서,고전치안센터,하동군 고전면 하동읍성로 333,하동군 고전면 하동읍성로 333,274562,169401,정좌표,48850350211021718,새주소,경상남도 하동군 고전면 하동읍성로 333,경상남도 하동군 고전면 범아리 217-11,523400,48850350000,고전면,48850350210,고전면 범아리,경상남도 하동군 고전면 하동읍성로 333
705,경상남도,남해군,이동면,무림로 86,경남청,남해서,이동치안센터,남해군 이동면 무림로 86,남해군 이동면 무림로 86,287374,144940,정좌표,48840310241092118,새주소,경상남도 남해군 이동면 무림로 86,경상남도 남해군 이동면 무림리 921-3,524310,48840310000,이동면,48840310240,이동면 무림리,경상남도 남해군 이동면 무림로 86
706,경상남도,남해군,서면,남서대로 1637,경남청,남해서,서면치안센터,남해군 서면 남서대로 1637,남해군 서면 남서대로 1637,276580,145768,정좌표,48840360241068318,새주소,경상남도 남해군 서면 남서대로 1637,경상남도 남해군 서면 서상리 683,524100,48840360000,서면,48840360240,서면 서상리,경상남도 남해군 서면 남서대로 1637
707,경상남도,남해군,창선면,동부대로 3017,경남청,남해서,창선치안센터,남해군 창선면 동부대로 3017,남해군 창선면 동부대로 3017,294210,158364,정좌표,48840390242000918,새주소,경상남도 남해군 창선면 동부대로 3017,경상남도 남해군 창선면 대벽리 산 9-47,524490,48840390000,창선면,48840390240,창선면 대벽리,경상남도 남해군 창선면 동부대로 3017
708,경상남도,남해군,상주면,남해대로 717,경남청,남해서,상주치안센터,남해군 상주면 남해대로 717,남해군 상주면 남해대로 717,290145,136695,정좌표,48840320221104218,새주소,경상남도 남해군 상주면 남해대로 717,경상남도 남해군 상주면 상주리 1042-2,524400,48840320000,상주면,48840320220,상주면 상주리,경상남도 남해군 상주면 남해대로 717
709,경상남도,남해군,설천면,노량로 110,경남청,남해서,대교치안센터,남해군 설천면 노량로 110,남해군 설천면 노량로 110,279240,160285,정좌표,48840380271048918,새주소,경상남도 남해군 설천면 노량로 110,경상남도 남해군 설천면 노량리 489,524000,48840380000,설천면,48840380270,설천면 노량리,경상남도 남해군 설천면 노량로 110
710,경상남도,남해군,설천면,설천로 698,경남청,남해서,설천치안센터,남해군 설천면 설천로 698,남해군 설천면 설천로 698,283490,158870,정좌표,48840380251007318,새주소,경상남도 남해군 설천면 설천로 698,경상남도 남해군 설천면 남양리 73-1,524010,48840380000,설천면,48840380250,설천면 남양리,경상남도 남해군 설천면 설천로 698
